match_id,start_time,avg_mmr,num_mmr,game_mode,lobby_type,account_id,hero_id,win
6557257302,1651824585,7770,8,2,1,898754153,46,True
6557257302,1651824585,7770,8,2,1,173978074,90,True
6557257302,1651824585,7770,8,2,1,118134220,69,True
6557257302,1651824585,7770,8,2,1,157475523,114,True
6557257302,1651824585,7770,8,2,1,111114687,102,True
6557257302,1651824585,7770,8,2,1,206642367,8,False
6557257302,1651824585,7770,8,2,1,106863163,106,False
6557257302,1651824585,7770,8,2,1,94738847,60,False
6557257302,1651824585,7770,8,2,1,139876032,123,False
6557257302,1651824585,7770,8,2,1,94296097,121,False
6557255002,1651824422,3972,2,2,1,1284323241,39,True
6557255002,1651824422,3972,2,2,1,1280585455,49,True
6557255002,1651824422,3972,2,2,1,299806942,121,True
6557255002,1651824422,3972,2,2,1,1239198638,84,True
6557255002,1651824422,3972,2,2,1,1262266956,94,True
6557255002,1651824422,3972,2,2,1,1029972951,114,False
6557255002,1651824422,3972,2,2,1,1255727750,128,False
6557255002,1651824422,3972,2,2,1,1050127319,23,False
6557255002,1651824422,3972,2,2,1,318051460,3,False
6557255002,1651824422,3972,2,2,1,228392819,97,False
6557206701,1651821040,4210,3,2,1,1113841513,20,False
6557206701,1651821040,4210,3,2,1,151719715,120,False
6557206701,1651821040,4210,3,2,1,358831217,128,False
6557206701,1651821040,4210,3,2,1,122459461,11,False
6557206701,1651821040,4210,3,2,1,392277500,6,False
6557206701,1651821040,4210,3,2,1,1085302162,86,True
6557206701,1651821040,4210,3,2,1,1074387886,19,True
6557206701,1651821040,4210,3,2,1,966354824,98,True
6557206701,1651821040,4210,3,2,1,351961716,126,True
6557206701,1651821040,4210,3,2,1,1221364385,121,True
6557154910,1651816838,6078,6,2,1,153727297,59,False
6557154910,1651816838,6078,6,2,1,118559150,83,False
6557154910,1651816838,6078,6,2,1,292829433,98,False
6557154910,1651816838,6078,6,2,1,237201026,17,False
6557154910,1651816838,6078,6,2,1,343084576,90,False
6557154910,1651816838,6078,6,2,1,88553213,102,True
6557154910,1651816838,6078,6,2,1,353424606,46,True
6557154910,1651816838,6078,6,2,1,162641196,36,True
6557154910,1651816838,6078,6,2,1,219755398,27,True
6557154910,1651816838,6078,6,2,1,212560917,52,True
6557154910,1651816838,6078,6,2,1,153727297,59,False
6557076912,1651809912,3248,1,2,1,301477244,102,True
6557076912,1651809912,3248,1,2,1,1103355581,36,True
6557076912,1651809912,3248,1,2,1,1045494300,17,True
6557076912,1651809912,3248,1,2,1,181339278,10,True
6557076912,1651809912,3248,1,2,1,80599925,88,True
6557076912,1651809912,3248,1,2,1,230308002,90,False
6557076912,1651809912,3248,1,2,1,1173255449,35,False
6557076912,1651809912,3248,1,2,1,1133046148,126,False
6557076912,1651809912,3248,1,2,1,76082922,100,False
6557076912,1651809912,3248,1,2,1,1194935883,19,False
6556631201,1651773673,6328,6,2,1,57578110,90,True
6556631201,1651773673,6328,6,2,1,72393079,17,True
6556631201,1651773673,6328,6,2,1,368917218,46,True
6556631201,1651773673,6328,6,2,1,90324740,69,True
6556631201,1651773673,6328,6,2,1,404150207,123,True
6556631201,1651773673,6328,6,2,1,295877832,42,False
6556631201,1651773673,6328,6,2,1,89604875,121,False
6556631201,1651773673,6328,6,2,1,231581709,101,False
6556631201,1651773673,6328,6,2,1,93526520,129,False
6556631201,1651773673,6328,6,2,1,353881304,74,False
6556345500,1651761588,6231,4,2,1,458287006,53,False
6556345500,1651761588,6231,4,2,1,377594124,39,False
6556345500,1651761588,6231,4,2,1,274078636,83,False
6556345500,1651761588,6231,4,2,1,209287073,128,False
6556345500,1651761588,6231,4,2,1,451317002,49,False
6556345500,1651761588,6231,4,2,1,88553213,88,True
6556345500,1651761588,6231,4,2,1,353424606,46,True
6556345500,1651761588,6231,4,2,1,162641196,43,True
6556345500,1651761588,6231,4,2,1,219755398,45,True
6556345500,1651761588,6231,4,2,1,212560917,17,True
6556631201,1651773673,6328,6,2,1,57578110,90,True
6556345500,1651761588,6231,4,2,1,458287006,53,False
6556314609,1651760758,6101,9,2,1,35504297,120,False
6556314609,1651760758,6101,9,2,1,31388939,114,False
6556314609,1651760758,6101,9,2,1,86832913,128,False
6556314609,1651760758,6101,9,2,1,118305301,25,False
6556314609,1651760758,6101,9,2,1,1034993673,47,False
6556314609,1651760758,6101,9,2,1,176664587,33,True
6556314609,1651760758,6101,9,2,1,106783671,42,True
6556314609,1651760758,6101,9,2,1,140297552,86,True
6556314609,1651760758,6101,9,2,1,282248784,16,True
6556314609,1651760758,6101,9,2,1,181195624,3,True
6556146609,1651754914,3779,3,2,1,1210331127,12,True
6556146609,1651754914,3779,3,2,1,339941742,3,True
6556146609,1651754914,3779,3,2,1,1158036449,50,True
6556146609,1651754914,3779,3,2,1,228392819,13,True
6556146609,1651754914,3779,3,2,1,1293381675,129,True
6556146609,1651754914,3779,3,2,1,483850689,53,False
6556146609,1651754914,3779,3,2,1,1096978451,69,False
6556146609,1651754914,3779,3,2,1,1269850527,106,False
6556146609,1651754914,3779,3,2,1,131271150,86,False
6556146609,1651754914,3779,3,2,1,366332869,85,False
6556314609,1651760758,6101,9,2,1,35504297,120,False
6556146609,1651754914,3779,3,2,1,1210331127,12,True
6556109211,1651753211,5771,9,2,1,162126721,1,False
6556109211,1651753211,5771,9,2,1,248388120,106,False
6556109211,1651753211,5771,9,2,1,190738832,101,False
6556109211,1651753211,5771,9,2,1,385295772,123,False
6556109211,1651753211,5771,9,2,1,155447692,120,False
6556109211,1651753211,5771,9,2,1,127077041,84,True
6556109211,1651753211,5771,9,2,1,104512126,25,True
6556109211,1651753211,5771,9,2,1,355168766,41,True
6556109211,1651753211,5771,9,2,1,345803031,121,True
6556109211,1651753211,5771,9,2,1,113152484,16,True
6556064701,1651751222,3478,1,2,1,1251984026,20,False
6556064701,1651751222,3478,1,2,1,877800554,120,False
6556064701,1651751222,3478,1,2,1,1314388110,45,False
6556064701,1651751222,3478,1,2,1,1264871757,25,False
6556064701,1651751222,3478,1,2,1,1239198638,101,False
6556064701,1651751222,3478,1,2,1,1202292236,23,True
6556064701,1651751222,3478,1,2,1,225617497,123,True
6556064701,1651751222,3478,1,2,1,1284611820,93,True
6556064701,1651751222,3478,1,2,1,211311271,3,True
6556064701,1651751222,3478,1,2,1,348236339,38,True
6556013608,1651748728,2072,1,2,1,202984325,100,False
6556013608,1651748728,2072,1,2,1,992327405,72,False
6556013608,1651748728,2072,1,2,1,1170923497,1,False
6556013608,1651748728,2072,1,2,1,1232094007,39,False
6556013608,1651748728,2072,1,2,1,162724090,58,False
6556013608,1651748728,2072,1,2,1,1194935883,26,True
6556013608,1651748728,2072,1,2,1,1173255449,91,True
6556013608,1651748728,2072,1,2,1,76082922,16,True
6556013608,1651748728,2072,1,2,1,1133046148,53,True
6556013608,1651748728,2072,1,2,1,230308002,84,True
6555808700,1651735444,None,None,2,1,928499811,88,False
6555808700,1651735444,None,None,2,1,1185918470,95,False
6555808700,1651735444,None,None,2,1,1227183303,68,False
6555808700,1651735444,None,None,2,1,1228355759,58,False
6555808700,1651735444,None,None,2,1,1200963940,25,False
6555808700,1651735444,None,None,2,1,1220632105,60,True
6555808700,1651735444,None,None,2,1,1122407405,26,True
6555808700,1651735444,None,None,2,1,1216609165,30,True
6555808700,1651735444,None,None,2,1,1119908658,120,True
6555808700,1651735444,None,None,2,1,1083977859,42,True
6555733315,1651729005,6672,9,2,1,240727522,123,False
6555733315,1651729005,6672,9,2,1,237578577,49,False
6555733315,1651729005,6672,9,2,1,165839292,33,False
6555733315,1651729005,6672,9,2,1,302429528,79,False
6555733315,1651729005,6672,9,2,1,236322966,56,False
6555733315,1651729005,6672,9,2,1,173480523,91,True
6555733315,1651729005,6672,9,2,1,331999484,72,True
6555733315,1651729005,6672,9,2,1,128367019,112,True
6555733315,1651729005,6672,9,2,1,343797829,120,True
6555733315,1651729005,6672,9,2,1,122255316,106,True
6555376213,1651694263,6387,8,2,1,1171243748,19,False
6555376213,1651694263,6387,8,2,1,180775030,106,False
6555376213,1651694263,6387,8,2,1,352623024,108,False
6555376213,1651694263,6387,8,2,1,248180032,88,False
6555376213,1651694263,6387,8,2,1,99796146,90,False
6555376213,1651694263,6387,8,2,1,84429681,60,True
6555376213,1651694263,6387,8,2,1,126238768,17,True
6555376213,1651694263,6387,8,2,1,110448679,45,True
6555376213,1651694263,6387,8,2,1,50828662,123,True
6555376213,1651694263,6387,8,2,1,86822085,53,True
6555329207,1651690921,5476,7,2,1,41637292,36,True
6555329207,1651690921,5476,7,2,1,185512564,121,True
6555329207,1651690921,5476,7,2,1,236858633,90,True
6555329207,1651690921,5476,7,2,1,92706637,16,True
6555329207,1651690921,5476,7,2,1,96189126,81,True
6555329207,1651690921,5476,7,2,1,1035128290,74,False
6555329207,1651690921,5476,7,2,1,114585639,129,False
6555329207,1651690921,5476,7,2,1,361688848,23,False
6555329207,1651690921,5476,7,2,1,169405715,123,False
6555329207,1651690921,5476,7,2,1,98961223,3,False
6555376213,1651694263,6387,8,2,1,1171243748,19,False
6555329207,1651690921,5476,7,2,1,41637292,36,True
6555327011,1651690807,7358,7,2,1,105248644,94,False
6555327011,1651690807,7358,7,2,1,34505203,28,False
6555327011,1651690807,7358,7,2,1,82262664,3,False
6555327011,1651690807,7358,7,2,1,101356886,79,False
6555327011,1651690807,7358,7,2,1,87197791,16,False
6555327011,1651690807,7358,7,2,1,91730177,58,True
6555327011,1651690807,7358,7,2,1,116934015,15,True
6555327011,1651690807,7358,7,2,1,190826739,19,True
6555327011,1651690807,7358,7,2,1,97590558,1,True
6555327011,1651690807,7358,7,2,1,16497807,45,True
6555237403,1651686870,8053,9,2,1,54580962,90,False
6555237403,1651686870,8053,9,2,1,73562326,98,False
6555237403,1651686870,8053,9,2,1,152962063,17,False
6555237403,1651686870,8053,9,2,1,77490514,27,False
6555237403,1651686870,8053,9,2,1,72312627,23,False
6555237403,1651686870,8053,9,2,1,10366616,91,True
6555237403,1651686870,8053,9,2,1,100058342,81,True
6555237403,1651686870,8053,9,2,1,94786276,19,True
6555237403,1651686870,8053,9,2,1,86698277,120,True
6555237403,1651686870,8053,9,2,1,103735745,121,True
6555327011,1651690807,7358,7,2,1,105248644,94,False
6555237403,1651686870,8053,9,2,1,54580962,90,False
6555060603,1651678978,4252,1,2,1,1158036449,64,False
6555060603,1651678978,4252,1,2,1,348236339,59,False
6555060603,1651678978,4252,1,2,1,1284323241,16,False
6555060603,1651678978,4252,1,2,1,299806942,123,False
6555060603,1651678978,4252,1,2,1,1262266956,45,False
6555060603,1651678978,4252,1,2,1,1293381675,121,True
6555060603,1651678978,4252,1,2,1,1247303812,3,True
6555060603,1651678978,4252,1,2,1,1247302157,81,True
6555060603,1651678978,4252,1,2,1,1248664606,4,True
6555060603,1651678978,4252,1,2,1,1304613566,39,True
6555043414,1651678296,5738,8,2,1,106783671,94,False
6555043414,1651678296,5738,8,2,1,140297552,13,False
6555043414,1651678296,5738,8,2,1,282248784,49,False
6555043414,1651678296,5738,8,2,1,181195624,121,False
6555043414,1651678296,5738,8,2,1,176664587,83,False
6555043414,1651678296,5738,8,2,1,103910993,1,True
6555043414,1651678296,5738,8,2,1,108101769,106,True
6555043414,1651678296,5738,8,2,1,309224793,84,True
6555043414,1651678296,5738,8,2,1,106810939,123,True
6555043414,1651678296,5738,8,2,1,86723143,108,True
6554987317,1651676461,7025,9,2,1,99155835,109,False
6554987317,1651676461,7025,9,2,1,1110152099,74,False
6554987317,1651676461,7025,9,2,1,148180390,49,False
6554987317,1651676461,7025,9,2,1,126702445,101,False
6554987317,1651676461,7025,9,2,1,346392468,3,False
6554987317,1651676461,7025,9,2,1,93817671,91,True
6554987317,1651676461,7025,9,2,1,168126336,98,True
6554987317,1651676461,7025,9,2,1,192981126,17,True
6554987317,1651676461,7025,9,2,1,114596500,58,True
6554987317,1651676461,7025,9,2,1,96183976,23,True
6554948809,1651674914,4431,4,2,1,1247303812,91,False
6554948809,1651674914,4431,4,2,1,1248664606,72,False
6554948809,1651674914,4431,4,2,1,1247302157,1,False
6554948809,1651674914,4431,4,2,1,1248142838,101,False
6554948809,1651674914,4431,4,2,1,1304613566,46,False
6554948809,1651674914,4431,4,2,1,339941742,111,True
6554948809,1651674914,4431,4,2,1,130433320,52,True
6554948809,1651674914,4431,4,2,1,113923026,51,True
6554948809,1651674914,4431,4,2,1,197469851,12,True
6554948809,1651674914,4431,4,2,1,1281314848,43,True
6554688508,1651665605,6779,8,2,1,178692606,3,True
6554688508,1651665605,6779,8,2,1,230098600,89,True
6554688508,1651665605,6779,8,2,1,137855976,49,True
6554688508,1651665605,6779,8,2,1,113112046,90,True
6554688508,1651665605,6779,8,2,1,82305765,123,True
6554688508,1651665605,6779,8,2,1,57578110,87,False
6554688508,1651665605,6779,8,2,1,72393079,65,False
6554688508,1651665605,6779,8,2,1,368917218,81,False
6554688508,1651665605,6779,8,2,1,90324740,28,False
6554688508,1651665605,6779,8,2,1,107023378,91,False
6554606107,1651661721,7631,8,2,1,101460882,27,False
6554606107,1651661721,7631,8,2,1,118233883,13,False
6554606107,1651661721,7631,8,2,1,181716137,19,False
6554606107,1651661721,7631,8,2,1,152859296,90,False
6554606107,1651661721,7631,8,2,1,91369376,120,False
6554606107,1651661721,7631,8,2,1,156328257,16,True
6554606107,1651661721,7631,8,2,1,155494381,9,True
6554606107,1651661721,7631,8,2,1,324277900,17,True
6554606107,1651661721,7631,8,2,1,100594231,102,True
6554606107,1651661721,7631,8,2,1,392565237,46,True
6554608105,1651661718,7156,10,2,1,315272623,39,False
6554608105,1651661718,7156,10,2,1,147767183,16,False
6554608105,1651661718,7156,10,2,1,320252024,6,False
6554608105,1651661718,7156,10,2,1,150961567,121,False
6554608105,1651661718,7156,10,2,1,249835593,51,False
6554608105,1651661718,7156,10,2,1,206642367,1,True
6554608105,1651661718,7156,10,2,1,106863163,17,True
6554608105,1651661718,7156,10,2,1,139876032,27,True
6554608105,1651661718,7156,10,2,1,94738847,100,True
6554608105,1651661718,7156,10,2,1,94296097,3,True
6554556303,1651658633,4431,4,2,1,113923026,9,False
6554556303,1651658633,4431,4,2,1,130433320,43,False
6554556303,1651658633,4431,4,2,1,1050127319,57,False
6554556303,1651658633,4431,4,2,1,197469851,114,False
6554556303,1651658633,4431,4,2,1,1281314848,49,False
6554556303,1651658633,4431,4,2,1,1210331127,81,True
6554556303,1651658633,4431,4,2,1,1158036449,27,True
6554556303,1651658633,4431,4,2,1,1304613566,39,True
6554556303,1651658633,4431,4,2,1,339941742,3,True
6554556303,1651658633,4431,4,2,1,1293381675,47,True
6554295214,1651644361,None,None,2,1,1220632105,100,False
6554295214,1651644361,None,None,2,1,1122407405,90,False
6554295214,1651644361,None,None,2,1,1216609165,121,False
6554295214,1651644361,None,None,2,1,1119908658,9,False
6554295214,1651644361,None,None,2,1,1083977859,44,False
6554295214,1651644361,None,None,2,1,1005626260,88,True
6554295214,1651644361,None,None,2,1,913081877,19,True
6554295214,1651644361,None,None,2,1,948659765,84,True
6554295214,1651644361,None,None,2,1,241467447,11,True
6554295214,1651644361,None,None,2,1,1144771878,120,True
6553982605,1651616243,6403,7,2,1,110583422,129,False
6553982605,1651616243,6403,7,2,1,81475303,94,False
6553982605,1651616243,6403,7,2,1,412758827,17,False
6553982605,1651616243,6403,7,2,1,138880576,108,False
6553982605,1651616243,6403,7,2,1,153125655,27,False
6553982605,1651616243,6403,7,2,1,125995177,84,True
6553982605,1651616243,6403,7,2,1,131303632,74,True
6553982605,1651616243,6403,7,2,1,1031547092,123,True
6553982605,1651616243,6403,7,2,1,138177198,49,True
6553982605,1651616243,6403,7,2,1,177203952,12,True
6553654205,1651597827,None,None,2,1,1202292236,43,False
6553654205,1651597827,None,None,2,1,1050127319,112,False
6553654205,1651597827,None,None,2,1,1238656049,44,False
6553654205,1651597827,None,None,2,1,339526674,129,False
6553654205,1651597827,None,None,2,1,1262266956,100,False
6553654205,1651597827,None,None,2,1,1247303812,91,True
6553654205,1651597827,None,None,2,1,1247302157,71,True
6553654205,1651597827,None,None,2,1,1248142838,79,True
6553654205,1651597827,None,None,2,1,1304613566,52,True
6553654205,1651597827,None,None,2,1,1248664606,72,True
6553308401,1651586296,6715,7,2,1,70917469,64,False
6553308401,1651586296,6715,7,2,1,879017980,81,False
6553308401,1651586296,6715,7,2,1,898455820,59,False
6553308401,1651586296,6715,7,2,1,321554723,119,False
6553308401,1651586296,6715,7,2,1,228516683,129,False
6553308401,1651586296,6715,7,2,1,168126336,49,True
6553308401,1651586296,6715,7,2,1,114596500,123,True
6553308401,1651586296,6715,7,2,1,192981126,47,True
6553308401,1651586296,6715,7,2,1,96183976,23,True
6553308401,1651586296,6715,7,2,1,93817671,3,True
6553982605,1651616243,6403,7,2,1,110583422,129,False
6553654205,1651597827,None,None,2,1,1202292236,43,False
6553308401,1651586296,6715,7,2,1,70917469,64,False
6553019111,1651575873,None,None,2,1,56981677,1,True
