account_id,card,hero_id,percent_rank,score
841038959,4196000,101,0.981887511916111,5357.24129995193
1202292236,2972000,43,1,6696.00522038608
1050127319,3772000,69,0.889713679745493,4398.36208445279
1284323241,3888000,16,0.998971193415638,7160.00051929424
1238656049,4548000,114,1,7951.45725852501
881959275,3020000,3,1,8010.4272074221
483850689,4220000,11,0.895734597156398,4499.16137175001
1106336680,3420000,106,0.996491228070175,6717.50681918281
1029972951,3672000,72,0.982570806100218,5191.60648282952
420936449,3244000,90,0.430332922318126,3999.83894239117
318051460,2928000,3,1,7151.98418836519
1255727750,3452000,51,0.911935110081112,4499.34806055743
1202292236,3780000,81,0.998941798941799,5887.70891098868
348236339,4204000,16,0.964795432921028,4899.11697945517
412320425,3980000,101,0.984924623115578,5524.64493108888
1284611820,3248000,120,0.855911330049261,4299.69796766013
225617497,3516000,85,0.9806598407281,4899.09864549093
1106336680,3720000,106,0.99247311827957,6717.50681918281
113331514,5240000,84,1,7542.82918908673
321580662,3336000,46,1,8125.16038597117
431770905,2972000,120,0.997308209959623,7133.81927828565
256156323,4180000,86,1,7541.23888311127
302214028,4064000,29,1,7728.65999037974
54580962,3616000,45,0.88716814159292,4299.8992500251
73562326,3988000,49,0.972918756268806,4799.53990767151
152962063,3892000,17,0.995889003083248,6381.84976370678
77490514,1748000,123,0.938215102974828,4499.85906705012
72312627,3640000,53,0.987912087912088,4999.51039762325
10366616,3488000,45,0.998853211009174,6854.12175546841
100058342,4368000,48,1,6862.651112655
94786276,2272000,126,1,8252.12497161852
86698277,1260000,92,1,8495.73061792787
103735745,3012000,83,0.9867197875166,5097.25361932769
324277900,3456000,46,1,8303.62635589236
155494381,4264000,9,1,8430.61598001063
100594231,4164000,63,1,8398.49809156731
156328257,4196000,49,1,7739.97315317355
392565237,3604000,15,1,7352.9815322123
105003260,3692000,64,0.76489707475623,4199.09581148753
119543767,5148000,41,0.999222999222999,7864.74705256649
9742724,3712000,121,1,7710.07584904344
391505663,3744000,87,1,7579.06858839062
89506062,4308000,28,1,7027.0377977543
68007361,4556000,27,1,7878.9843030101
353602046,5560000,8,0.999280575539568,7754.03717695054
219225327,3820000,40,1,8299.61849455337
107461709,3084000,129,0.993514915693904,6332.67691805872
119180054,1236000,92,0.944983818770227,4399.44109598381
113331514,5272000,84,1,7542.82918908673
10366616,3572000,45,0.996640537513998,6854.12175546841
105003260,4248000,64,0.75894538606403,4199.09581148753
1133046148,3912000,97,0.699386503067485,4099.79491892813
230308002,4916000,84,0.937347436940602,4894.73005669834
76082922,2920000,110,0.883561643835616,4299.38005557064
1173255449,5520000,44,0.953623188405797,4894.3101096327
1194935883,4060000,16,0.875862068965517,4399.41356861396
1200963940,3568000,74,0.79932735426009,4299.41514683684
1228355759,3788000,81,0.819429778247096,4199.77497968642
1185918470,4620000,1,0.764502164502164,4199.10708385306
928499811,2956000,105,0.533152909336942,3999.92063022218
1227183303,3428000,121,0.991831971995333,5675.9056714936
1133046148,3904000,97,0.710040983606557,4099.79491892813
1284611820,3600000,53,0.986666666666667,5199.04193445744
1138814784,3256000,129,0.986486486486487,5881.50680021536
1243158876,2828000,3,0.923620933521924,4399.6866442742
399588134,4480000,86,1,8056.18191473901
250358373,3184000,46,1,8087.23871286346
1210331127,3376000,10,0.995260663507109,6172.9354359845
228392819,3796000,97,1,7697.20565360529
339941742,3816000,64,1,7635.9425691867
1158036449,3372000,58,0.480427046263345,3999.96746426581
1293381675,3952000,49,0.832995951417004,4199.82322193076
1284611820,3572000,53,0.983202687569989,5199.04193445744
1293381675,3016000,129,0.990716180371353,5788.19277148659
1158036449,3680000,30,0.996739130434783,5982.94600290746
1210331127,4184000,12,0.919694072657744,4499.17627050578
339941742,2480000,128,0.996774193548387,7508.96884909741
228392819,3000000,13,0.997333333333333,6757.37254455745
412320425,3028000,43,0.984147952443857,4760.9189321353
348236339,3476000,108,0.779056386651323,4199.92473431113
225617497,3700000,85,0.975135135135135,4899.09864549093
250358373,3972000,20,0.978851963746224,5098.0246678197
1284611820,3968000,53,0.987903225806452,5199.04193445744
1210331127,4848000,35,0.793729372937294,4199.92841427826
1293381675,3204000,120,0.965043695380774,5096.66586019015
1050127319,3952000,20,0.989878542510121,5095.11410334097
339941742,3348000,85,1,7318.4119351061
228392819,2996000,13,0.997329773030708,6757.37254455745
1202292236,4152000,16,1,7776.63735939583
412320425,2544000,128,0.819182389937107,4199.74735105195
225617497,3140000,3,0.996178343949045,5591.18194750489
348236339,3224000,129,0.924317617866005,4698.92731065007
1284611820,3772000,94,0.915164369034995,4399.89822232853
1103355581,3228000,129,0.997521685254027,5875.96447754769
181339278,3792000,94,0.832278481012658,4201.25836464419
80599925,4556000,9,0.964003511852502,5219.11570533914
1045494300,4788000,35,0.835421888053467,4244.06990922533
301477244,3668000,50,0.978189749182116,4795.57316974706
1220632105,4564000,21,0.842243645924628,4399.60938518585
1216609165,1592000,123,0.937185929648241,4499.56963650045
1119908658,3684000,76,0.952225841476656,4799.1915428856
1083977859,3708000,81,0.752966558791802,4099.88552565848
1122407405,3676000,96,0.429815016322089,3999.96746426578
1284323241,3924000,49,1,7128.81147292646
1304613566,3992000,39,0.98997995991984,5782.10701994876
1266748819,3276000,119,0.854700854700855,4199.95746601469
1248664606,3440000,81,0.994186046511628,6260.36913119763
1247302157,3828000,87,0.859979101358412,4299.96156802379
339941742,4100000,64,0.999024390243902,7635.9425691867
1251984026,4364000,12,0.945921173235564,4697.86978888984
250358373,2648000,13,1,7501.67439087308
1314388110,3500000,112,0.856,4199.8594643746
1293381675,3976000,16,0.98692152917505,5591.3438943599
1190298611,2780000,128,0.939568345323741,4499.38873496928
1252616081,3492000,100,0.926689576174112,4499.59772981109
56981677,4480000,42,0.965178571428571,4998.55319239757
1049956230,1940000,126,0.764948453608247,4171.50169758201
1247011173,3292000,90,0.775212636695018,4099.9900009999
1090568489,3848000,31,0.82952182952183,4299.77418095539
376005174,3552000,15,0.891891891891892,4299.90737730153
176158708,4196000,86,0.96186844613918,5296.59053898705
1068676453,3752000,74,0.997867803837953,6727.6527315492
412910858,3656000,60,0.963894967177243,4699.1854412603
96189126,3476000,95,0.994246260069045,5595.93087852549
185512564,3464000,3,0.996535796766744,5994.62494704903
92706637,3856000,106,0.99896265560166,8021.22405873374
41637292,4536000,20,0.708112874779541,4099.9900009999
150914755,3352000,51,1,8123.88761011145
417512732,4784000,27,1,8028.58548808807
151460217,3800000,39,0.970526315789474,5198.17999243335
109455705,2100000,38,1,8275.93799534589
119343873,2400000,91,1,7964.03771108652
116080282,3256000,46,0.998771498771499,6893.67013496781
96189126,3680000,95,0.98804347826087,5595.93087852549
41637292,4212000,16,0.911680911680912,4499.84974118243
185512564,3292000,85,0.991494532199271,5198.43560138866
92706637,4168000,25,1,7997.82283760284
236858633,2224000,91,1,7627.35157238063
96189126,3948000,81,0.979736575481256,4999.27494441934
417512732,3796000,31,0.950474183350896,4799.56522367834
151460217,3548000,106,1,7876.14224417399
109455705,3460000,120,1,7749.3346498313
119343873,3180000,121,1,7098.0432832353
116080282,4108000,19,1,7601.47995709467
38628747,4380000,114,0.971689497716895,5098.19280048613
238239590,3612000,59,0.977851605758583,5098.8942221217
221666230,4344000,17,1,8167.43853401319
145550466,3444000,102,0.99883855981417,7754.61059693449
97658618,4388000,36,0.988149498632634,5546.67975915127
113331514,3204000,110,0.99250936329588,5895.50436897379
321580662,3300000,46,1,8125.16038597117
431770905,3264000,106,1,8322.88919507361
256156323,3128000,90,0.976982097186701,4699.70965286219
302214028,3708000,81,0.981661272923409,4998.67570381695
38628747,2188000,91,0.989031078610603,5498.27583846476
221666230,2996000,43,1,8305.91160290878
238239590,3284000,108,0.954933008526188,4699.78897684593
145550466,2964000,58,1,8326.08392123784
97658618,3672000,81,1,8421.28021201255
113331514,4228000,27,1,7858.55020748176
321580662,4696000,114,1,8058.03290237619
431770905,4612000,47,0.978317432784042,5099.05899523506
256156323,2848000,105,0.789325842696629,4099.97741362025
302214028,3476000,49,0.998849252013809,5693.98695182562
41637292,4164000,16,0.912584053794428,4499.84974118243
38628747,4100000,114,0.96,5098.19280048613
38628747,2216000,91,0.990974729241877,5498.27583846476
362380117,3112000,121,0.781491002570694,4199.90500961942
1004229172,3528000,17,0.998866213151927,7715.25225578222
377254759,4108000,19,1,8008.5324398286
178633570,4584000,71,0.99912739965096,7662.90052377612
154259887,3496000,60,1,7230.43013735712
129807919,2944000,110,1,8078.93467367142
917164766,4816000,25,0.920265780730897,4499.90066858907
289171422,3000000,129,0.997333333333333,6888.10332008198
387624608,4956000,8,1,8242.95580634147
107227595,5356000,26,1,8028.8036482986
86745912,3124000,46,0.941101152368758,4499.87662326151
154715080,3824000,17,0.998953974895398,8056.71068461954
124801257,3448000,15,0.983758700696056,4898.15470418424
26771994,4636000,30,0.72648835202761,4099.98000222999
25907144,2152000,91,1,7958.08165313686
324277900,4268000,39,1,8073.41989297629
155494381,1532000,123,0.966057441253264,4999.44309393655
156328257,4088000,49,1,7739.97315317355
100594231,3044000,83,1,8158.07437647858
392565237,4388000,63,0.986326344576117,5098.96892499633
362380117,3340000,121,0.792814371257485,4199.90500961942
86745912,3144000,46,0.931297709923664,4499.87662326151
117421467,2116000,91,1,7964.60457917879
195108598,3776000,81,0.988347457627119,5296.17723762457
235505993,4264000,27,0.916510318949343,4598.1802028758
106305042,2788000,43,0.932568149210904,4299.86759895496
177411785,4088000,70,1,8276.14214113013
10366616,3680000,45,1,6854.12175546841
100058342,4008000,49,0.988023952095808,4999.16874912701
94786276,4496000,101,0.986654804270463,5495.19522894914
86698277,3872000,69,1,7949.20048452719
103735745,2564000,128,0.973478939157566,4999.5253605783
184950344,2116000,78,0.984877126654064,4799.15164987402
94281932,4560000,25,1,8073.6024452084
136829091,3548000,85,1,8058.07584462569
121404228,4568000,27,0.976357267950963,5397.81992269641
152545459,3944000,49,0.997971602434077,5696.650268513
183719386,4772000,28,0.999161777032691,7729.41456038683
88271237,2180000,91,0.928440366972477,4199.91729292746
93618577,3952000,17,1,8098.28460862957
167976729,3760000,81,0.996808510638298,5696.08843939761
401792574,3112000,121,0.922879177377892,4699.61982952685
1238656049,3992000,94,1,7549.21707493024
1314388110,1504000,123,0.86436170212766,4199.64996691311
1251984026,1248000,135,0.532051282051282,3999.825920816
412320425,4128000,19,0.973837209302326,5361.82990745509
877800554,3228000,129,0.982651796778191,5468.69343219674
483850689,3740000,56,0.936898395721925,4597.62414381528
1146548664,3504000,74,0.950913242009132,4988.99635210273
131271150,4176000,49,0.932950191570881,4476.32010730503
841038959,3876000,101,0.977296181630547,5357.24129995193
366332869,3180000,3,0.99874213836478,7510.88118896735
483850689,4608000,71,0.803819444444444,4199.4842137326
1146548664,1884000,126,0.976645435244161,5582.56036498918
131271150,4188000,81,0.96370582617001,4692.00017201398
841038959,4096000,101,0.9814453125,5357.24129995193
366332869,3176000,121,0.973551637279597,5160.31971519058
877800554,3164000,33,0.774968394437421,4099.83176610923
1239198638,5248000,84,0.999237804878049,6987.48670791779
1251984026,3752000,53,0.714285714285714,4075.23170407574
1314388110,1996000,107,0.817635270541082,4099.84176147192
412320425,4040000,49,0.943564356435644,4573.87442832522
176158708,5368000,26,0.828614008941878,4399.50941740023
1090568489,3308000,121,0.992744860943168,5787.22977042094
376005174,3864000,95,0.909937888198758,4399.60877855421
412910858,4332000,28,0.919667590027701,4499.6557759701
1068676453,3736000,76,0.977516059957173,5289.27737060312
202984325,4812000,104,0.895261845386534,4397.63619158931
162724090,3320000,3,0.991566265060241,5187.68645183153
1232094007,3580000,45,0.845810055865922,4199.56213656404
1170923497,4008000,94,0.957085828343313,4686.38755515287
992327405,4184000,101,0.839388145315488,4298.481233142
165839292,3684000,100,1,6467.16454191923
237578577,3732000,17,0.995712754555198,6744.3028765637
302429528,3568000,51,0.960762331838565,4998.64122106898
236322966,3192000,46,0.996240601503759,6211.288000239
240727522,2876000,90,0.991655076495132,5496.11686289793
78008698,3944000,88,0.332657200811359,3988.65193698363
247018516,2212000,78,0.699819168173599,4095.19598194815
170558809,4128000,39,1,7144.12831213805
378571266,4716000,27,0.999151823579305,6687.79368367988
209165399,3456000,15,0.983796296296296,5290.28345189424
165839292,3848000,100,0.996881496881497,6467.16454191923
948659765,3356000,120,0.870083432657926,4396.94715237968
1144771878,3852000,100,0.936656282450675,4597.93407903687
241467447,3080000,43,0.8,4099.80251321052
913081877,3288000,10,0.901459854014598,4487.85003443241
1005626260,4036000,19,0.98414271555996,5377.51590339103
1216609165,1456000,123,0.961538461538462,4499.56963650045
1119908658,2888000,128,0.786703601108033,4199.87673128364
1122407405,4200000,16,0.886666666666667,4399.60077612313
1220632105,4292000,86,0.974836905871389,5492.64027785129
1083977859,4888000,42,0.982815057283142,5495.55064529098
101062921,3120000,46,1,5985.06519124954
84677534,3928000,19,0.994908350305499,6448.34710581707
71266407,3272000,108,1,7746.61533472233
250199344,2904000,128,0.993112947658402,6149.99157576422
98935796,4432000,75,0.888086642599278,4398.80822619926
122991831,3644000,73,1,7826.67669396404
156084083,3836000,17,0.980187695516163,5286.96324683495
99906163,1628000,123,0.530712530712531,3999.98415357956
270767712,3128000,81,1,6776.99412776401
186078839,2264000,91,0.991166077738516,5107.94088047964
1239198638,4348000,64,0.978840846366145,5274.68813273742
412320425,3252000,79,0.862238622386224,4199.27324264627
1251984026,4436000,6,0.950405770964833,4795.34392874259
1106500482,4000000,16,0.996,6075.21231660026
250358373,4460000,20,0.985650224215247,5098.0246678197
483850689,4832000,2,0.801324503311258,4199.31111983718
1146548664,5272000,44,0.579666160849772,4060.89076087457
131271150,2204000,126,0.816696914700545,4199.57406743509
841038959,2332000,105,0.85934819897084,4199.82917305925
366332869,3596000,85,0.99888765294772,6816.80248837867
101062921,2932000,46,0.997271487039563,5985.06519124954
1239198638,4016000,64,0.972111553784861,5274.68813273742
100471531,3928000,49,0.744399185336049,4099.95741689011
102099826,1696000,123,0.950471698113208,4599.78008837211
164532005,3752000,17,0.966950959488273,5298.19248251062
132309493,4944000,42,0.974919093851133,5198.92521400852
148526973,3024000,45,0.998677248677249,6187.66600028074
113331514,3364000,121,1,7844.01602557403
321580662,3388000,95,1,8247.37264925583
431770905,4004000,19,0.981018981018981,5598.13202198192
256156323,3276000,90,0.971916971916972,4699.70965286219
302214028,3192000,129,1,8256.04796763575
178633570,3004000,112,1,6761.18526197143
1004229172,1920000,126,1,7626.14352175346
362380117,2796000,3,0.834048640915594,4199.97741362025
377254759,4620000,93,1,8063.54144128044
154259887,3224000,129,1,7629.42399853801
1132590859,4760000,25,0.995798319327731,6472.59199361212
308839346,4160000,19,0.885576923076923,4399.69824429263
864275097,3976000,4,1,7850.53158302583
151762086,3836000,64,1,8352.29448874613
131365523,4224000,29,0.955492424242424,4698.46037438655
