match_id,start_time,avg_mmr,num_mmr,game_mode,account_id,hero_id,win
6528041908,1650146364,7774,9,2,38628747,91,True
6528041908,1650146364,7774,9,2,238239590,106,True
6528041908,1650146364,7774,9,2,126212866,129,True
6528041908,1650146364,7774,9,2,145550466,3,True
6528041908,1650146364,7774,9,2,97658618,15,True
6528041908,1650146364,7774,9,2,86745912,53,False
6528041908,1650146364,7774,9,2,154715080,49,False
6528041908,1650146364,7774,9,2,124801257,60,False
6528041908,1650146364,7774,9,2,26771994,45,False
6528041908,1650146364,7774,9,2,25907144,105,False
6524648601,1649968708,6088,5,2,1171243748,109,False
6524648601,1649968708,6088,5,2,86850560,111,False
6524648601,1649968708,6088,5,2,182177187,123,False
6524648601,1649968708,6088,5,2,197574429,114,False
6524648601,1649968708,6088,5,2,85312703,49,False
6524648601,1649968708,6088,5,2,452400903,94,True
6524648601,1649968708,6088,5,2,455509466,52,True
6524648601,1649968708,6088,5,2,493967542,107,True
6524648601,1649968708,6088,5,2,322010194,55,True
6524648601,1649968708,6088,5,2,206712876,3,True
6524467808,1649959398,4453,3,2,1202292236,45,False
6524467808,1649959398,4453,3,2,113923026,51,False
6524467808,1649959398,4453,3,2,130433320,20,False
6524467808,1649959398,4453,3,2,1281314848,43,False
6524467808,1649959398,4453,3,2,1248664606,94,False
6524467808,1649959398,4453,3,2,483850689,59,True
6524467808,1649959398,4453,3,2,1146548664,74,True
6524467808,1649959398,4453,3,2,1096978451,92,True
6524467808,1649959398,4453,3,2,131271150,55,True
6524467808,1649959398,4453,3,2,366332869,129,True
6521882514,1649803988,4896,8,2,175709801,135,False
6521882514,1649803988,4896,8,2,104275965,91,False
6521882514,1649803988,4896,8,2,89354043,7,False
6521882514,1649803988,4896,8,2,89558517,43,False
6521882514,1649803988,4896,8,2,329977411,39,False
6521882514,1649803988,4896,8,2,98961223,102,True
6521882514,1649803988,4896,8,2,1035128290,120,True
6521882514,1649803988,4896,8,2,114585639,29,True
6521882514,1649803988,4896,8,2,361688848,94,True
6521882514,1649803988,4896,8,2,169405715,90,True
6521736309,1649792943,6970,9,2,59752811,85,False
6521736309,1649792943,6970,9,2,92706637,47,False
6521736309,1649792943,6970,9,2,117311875,120,False
6521736309,1649792943,6970,9,2,91741256,45,False
6521736309,1649792943,6970,9,2,412413765,19,False
6521736309,1649792943,6970,9,2,84429681,49,True
6521736309,1649792943,6970,9,2,126238768,100,True
6521736309,1649792943,6970,9,2,110448679,3,True
6521736309,1649792943,6970,9,2,50828662,63,True
6521736309,1649792943,6970,9,2,86822085,4,True
6519067507,1649634790,6166,8,2,151238860,85,False
6519067507,1649634790,6166,8,2,79922175,39,False
6519067507,1649634790,6166,8,2,155347318,16,False
6519067507,1649634790,6166,8,2,150914755,51,False
6519067507,1649634790,6166,8,2,143786911,54,False
6519067507,1649634790,6166,8,2,92253768,19,True
6519067507,1649634790,6166,8,2,172739956,106,True
6519067507,1649634790,6166,8,2,93159453,120,True
6519067507,1649634790,6166,8,2,874542740,59,True
6519067507,1649634790,6166,8,2,277196834,45,True
6519033307,1649631364,6166,8,2,151238860,87,True
6519033307,1649631364,6166,8,2,155347318,16,True
6519033307,1649631364,6166,8,2,79922175,43,True
6519033307,1649631364,6166,8,2,150914755,51,True
6519033307,1649631364,6166,8,2,143786911,81,True
6519033307,1649631364,6166,8,2,172739956,19,False
6519033307,1649631364,6166,8,2,874542740,17,False
6519033307,1649631364,6166,8,2,93159453,2,False
6519033307,1649631364,6166,8,2,92253768,112,False
6519033307,1649631364,6166,8,2,277196834,45,False
6514708600,1649422367,6344,5,2,377594124,49,True
6514708600,1649422367,6344,5,2,274078636,121,True
6514708600,1649422367,6344,5,2,458287006,42,True
6514708600,1649422367,6344,5,2,209287073,90,True
6514708600,1649422367,6344,5,2,392169957,126,True
6514708600,1649422367,6344,5,2,296226696,108,False
6514708600,1649422367,6344,5,2,11550182,45,False
6514708600,1649422367,6344,5,2,172099728,19,False
6514708600,1649422367,6344,5,2,323562138,25,False
6514708600,1649422367,6344,5,2,162959893,123,False
6514693916,1649421666,3268,2,2,350296466,1,True
6514693916,1649421666,3268,2,2,1280585455,21,True
6514693916,1649421666,3268,2,2,1284323241,16,True
6514693916,1649421666,3268,2,2,299806942,107,True
6514693916,1649421666,3268,2,2,1262266956,91,True
6514693916,1649421666,3268,2,2,1106336680,129,False
6514693916,1649421666,3268,2,2,1029972951,44,False
6514693916,1649421666,3268,2,2,318051460,68,False
6514693916,1649421666,3268,2,2,420936449,59,False
6514693916,1649421666,3268,2,2,1255727750,128,False
6511556218,1649232461,5465,6,2,237578577,17,True
6511556218,1649232461,5465,6,2,236322966,94,True
6511556218,1649232461,5465,6,2,165839292,108,True
6511556218,1649232461,5465,6,2,302429528,3,True
6511556218,1649232461,5465,6,2,240727522,90,True
6511556218,1649232461,5465,6,2,867383719,63,False
6511556218,1649232461,5465,6,2,1067296087,58,False
6511556218,1649232461,5465,6,2,113172367,49,False
6511556218,1649232461,5465,6,2,190776604,70,False
6511556218,1649232461,5465,6,2,315038077,120,False
6511376916,1649218038,None,None,2,1216609165,123,True
6511376916,1649218038,None,None,2,1122407405,49,True
6511376916,1649218038,None,None,2,1119908658,46,True
6511376916,1649218038,None,None,2,1220632105,86,True
6511376916,1649218038,None,None,2,1083977859,52,True
6511376916,1649218038,None,None,2,948659765,121,False
6511376916,1649218038,None,None,2,913081877,23,False
6511376916,1649218038,None,None,2,1005626260,119,False
6511376916,1649218038,None,None,2,1144771878,96,False
6511376916,1649218038,None,None,2,241467447,25,False
6509527015,1649103606,5948,8,2,161072811,47,True
6509527015,1649103606,5948,8,2,100708765,62,True
6509527015,1649103606,5948,8,2,100246000,104,True
6509527015,1649103606,5948,8,2,99540890,123,True
6509527015,1649103606,5948,8,2,194833486,15,True
6509527015,1649103606,5948,8,2,306013204,81,False
6509527015,1649103606,5948,8,2,137676707,25,False
