match_id,start_time,avg_mmr,num_mmr,game_mode,lobby_type,account_id,hero_id,win
6574123205,1652782153,3370,3,2,1,1096978451,17,True
6574123205,1652782153,3370,3,2,1,841038959,123,True
6574123205,1652782153,3370,3,2,1,366332869,3,True
6573995312,1652773925,3248,1,2,1,1103355581,81,False
6573995312,1652773925,3248,1,2,1,1045494300,120,False
6573995312,1652773925,3248,1,2,1,80599925,121,False
6573995312,1652773925,3248,1,2,1,181339278,12,False
6573995312,1652773925,3248,1,2,1,301477244,45,False
6573995312,1652773925,3248,1,2,1,1144771878,96,True
6573995312,1652773925,3248,1,2,1,948659765,79,True
6573995312,1652773925,3248,1,2,1,913081877,4,True
6573995312,1652773925,3248,1,2,1,241467447,52,True
6573995312,1652773925,3248,1,2,1,1005626260,86,True
6573866212,1652763535,3248,1,2,1,1185918470,41,True
6573866212,1652763535,3248,1,2,1,1228355759,123,True
6573866212,1652763535,3248,1,2,1,1200963940,13,True
6573866212,1652763535,3248,1,2,1,928499811,19,True
6573866212,1652763535,3248,1,2,1,1227183303,64,True
6573866212,1652763535,3248,1,2,1,80599925,21,False
6573866212,1652763535,3248,1,2,1,1045494300,126,False
6573866212,1652763535,3248,1,2,1,1103355581,100,False
6573866212,1652763535,3248,1,2,1,181339278,54,False
6573866212,1652763535,3248,1,2,1,301477244,31,False
6573478510,1652729338,6461,8,2,1,41637292,129,False
6573478510,1652729338,6461,8,2,1,185512564,83,False
6573478510,1652729338,6461,8,2,1,236858633,101,False
6573478510,1652729338,6461,8,2,1,92706637,17,False
6573478510,1652729338,6461,8,2,1,96189126,56,False
6573478510,1652729338,6461,8,2,1,202464276,94,True
6573478510,1652729338,6461,8,2,1,1131665504,19,True
6573478510,1652729338,6461,8,2,1,194521913,16,True
6573478510,1652729338,6461,8,2,1,156331087,121,True
6573478510,1652729338,6461,8,2,1,207916561,84,True
6573995312,1652773925,3248,1,2,1,1103355581,81,False
6573866212,1652763535,3248,1,2,1,1185918470,41,True
6573478510,1652729338,6461,8,2,1,41637292,129,False
6573407404,1652725440,6429,10,2,1,38628747,90,True
6573407404,1652725440,6429,10,2,1,238239590,120,True
6573407404,1652725440,6429,10,2,1,126212866,60,True
6573407404,1652725440,6429,10,2,1,145550466,75,True
6573407404,1652725440,6429,10,2,1,97658618,114,True
6573407404,1652725440,6429,10,2,1,183719386,98,False
6573407404,1652725440,6429,10,2,1,88271237,3,False
6573407404,1652725440,6429,10,2,1,93618577,106,False
6573407404,1652725440,6429,10,2,1,167976729,44,False
6573407404,1652725440,6429,10,2,1,401792574,7,False
6573407404,1652725440,6429,10,2,1,38628747,90,True
6573327919,1652721375,4097,5,2,1,877800554,120,True
6573327919,1652721375,4097,5,2,1,1251984026,95,True
6573327919,1652721375,4097,5,2,1,1314388110,64,True
6573327919,1652721375,4097,5,2,1,412320425,43,True
6573327919,1652721375,4097,5,2,1,250358373,126,True
6573327919,1652721375,4097,5,2,1,113923026,91,False
6573327919,1652721375,4097,5,2,1,173906452,58,False
6573327919,1652721375,4097,5,2,1,1281314848,81,False
6573327919,1652721375,4097,5,2,1,130433320,52,False
6573327919,1652721375,4097,5,2,1,197469851,20,False
6573327919,1652721375,4097,5,2,1,877800554,120,True
6573305712,1652720799,6461,8,2,1,96189126,94,False
6573305712,1652720799,6461,8,2,1,185512564,85,False
6573305712,1652720799,6461,8,2,1,41637292,81,False
6573305712,1652720799,6461,8,2,1,92706637,49,False
6573305712,1652720799,6461,8,2,1,236858633,121,False
6573305712,1652720799,6461,8,2,1,202464276,19,True
6573305712,1652720799,6461,8,2,1,1131665504,120,True
6573305712,1652720799,6461,8,2,1,194521913,16,True
6573305712,1652720799,6461,8,2,1,156331087,9,True
6573305712,1652720799,6461,8,2,1,207916561,112,True
6573305712,1652720799,6461,8,2,1,96189126,94,False
6572607512,1652687701,4110,4,2,1,113923026,58,True
6572607512,1652687701,4110,4,2,1,130433320,49,True
6572607512,1652687701,4110,4,2,1,173906452,43,True
6572607512,1652687701,4110,4,2,1,1281314848,4,True
6572607512,1652687701,4110,4,2,1,197469851,20,True
6572607512,1652687701,4110,4,2,1,1243158876,85,False
6572607512,1652687701,4110,4,2,1,1138814784,94,False
6572607512,1652687701,4110,4,2,1,1050127319,128,False
6572607512,1652687701,4110,4,2,1,1284323241,135,False
6572607512,1652687701,4110,4,2,1,1227192897,120,False
6572563601,1652684701,6043,1,2,1,1054964227,64,False
6572563601,1652684701,6043,1,2,1,355260166,86,False
6572563601,1652684701,6043,1,2,1,365381070,13,False
6572563601,1652684701,6043,1,2,1,193915426,81,False
6572563601,1652684701,6043,1,2,1,230168927,53,False
6572563601,1652684701,6043,1,2,1,1074387886,88,True
6572563601,1652684701,6043,1,2,1,270924860,19,True
6572563601,1652684701,6043,1,2,1,1221364385,30,True
6572563601,1652684701,6043,1,2,1,351961716,17,True
6572563601,1652684701,6043,1,2,1,966354824,65,True
6572560712,1652684316,3739,3,2,1,1284611820,10,False
6572560712,1652684316,3739,3,2,1,1262266956,27,False
6572560712,1652684316,3739,3,2,1,225617497,90,False
6572560712,1652684316,3739,3,2,1,228392819,97,False
6572560712,1652684316,3739,3,2,1,348236339,129,False
6572560712,1652684316,3739,3,2,1,841038959,86,True
6572560712,1652684316,3739,3,2,1,1251984026,4,True
6572560712,1652684316,3739,3,2,1,1314388110,20,True
6572560712,1652684316,3739,3,2,1,1266748819,120,True
6572560712,1652684316,3739,3,2,1,250358373,23,True
6572522815,1652681275,5057,1,2,1,1227192897,17,False
6572522815,1652681275,5057,1,2,1,1243158876,101,False
6572522815,1652681275,5057,1,2,1,1138814784,72,False
6572522815,1652681275,5057,1,2,1,339941742,128,False
6572522815,1652681275,5057,1,2,1,1284323241,60,False
6572522815,1652681275,5057,1,2,1,1238656049,18,True
6572522815,1652681275,5057,1,2,1,1050127319,69,True
6572522815,1652681275,5057,1,2,1,1266748819,39,True
6572522815,1652681275,5057,1,2,1,1202292236,13,True
6572522815,1652681275,5057,1,2,1,881959275,85,True
6572607512,1652687701,4110,4,2,1,113923026,58,True
6572563601,1652684701,6043,1,2,1,1054964227,64,False
6572560712,1652684316,3739,3,2,1,1284611820,10,False
6572522815,1652681275,5057,1,2,1,1227192897,17,False
6572443102,1652674512,6043,1,2,1,1054964227,43,True
6572443102,1652674512,6043,1,2,1,355260166,90,True
6572443102,1652674512,6043,1,2,1,230168927,94,True
6572443102,1652674512,6043,1,2,1,365381070,101,True
6572443102,1652674512,6043,1,2,1,193915426,129,True
6572443102,1652674512,6043,1,2,1,270924860,44,False
6572443102,1652674512,6043,1,2,1,1221364385,27,False
6572443102,1652674512,6043,1,2,1,351961716,13,False
6572443102,1652674512,6043,1,2,1,966354824,16,False
6572443102,1652674512,6043,1,2,1,1074387886,9,False
